seqid,start,end,id,name,seqid_old
chr19,5111512,5195677,gene-MED15,MED15,NC_023660.1
chr19,5211732,5264953,gene-KLHL22,KLHL22,NC_023660.1
chr19,5265730,5282092,gene-SCARF2,SCARF2,NC_023660.1
chr19,5302966,5318084,gene-ZNF74,ZNF74,NC_023660.1
chr19,5317574,5349744,gene-LOC103223604,LOC103223604,NC_023660.1
chr19,5418938,5424585,gene-DGCR6L,DGCR6L,NC_023660.1
chr19,5425243,5431466,gene-LOC103223605,LOC103223605,NC_023660.1
chr19,5469854,5497858,gene-RTN4R,RTN4R,NC_023660.1
chr19,5532352,5537734,gene-LOC103222979,LOC103222979,NC_023660.1
chr19,5578575,5582869,gene-LOC103222980,LOC103222980,NC_023660.1
chr19,5585739,5587429,gene-LOC103222981,LOC103222981,NC_023660.1
chr19,5589399,5592135,gene-LOC103222983,LOC103222983,NC_023660.1
chr19,5591311,5607448,gene-ZDHHC8,ZDHHC8,NC_023660.1
chr19,5611968,5622414,gene-RANBP1,RANBP1,NC_023660.1
chr19,5622542,5627923,gene-TRMT2A,TRMT2A,NC_023660.1
chr19,5627924,5657773,gene-DGCR8,DGCR8,NC_023660.1
chr19,5672758,5717574,gene-TANGO2,TANGO2,NC_023660.1
chr19,5717588,5722664,gene-LOC103223606,LOC103223606,NC_023660.1
chr19,5721887,5775910,gene-ARVCF,ARVCF,NC_023660.1
chr19,5775829,5803260,gene-COMT,COMT,NC_023660.1
chr19,5803178,5868224,gene-TXNRD2,TXNRD2,NC_023660.1
chr19,5889395,5959515,gene-GNB1L,GNB1L,NC_023660.1
chr19,5890989,5895243,gene-C19H22orf29,C19H22orf29,NC_023660.1
chr19,5980114,5986313,gene-TBX1,TBX1,NC_023660.1
chr19,6018407,6020527,gene-LOC103223608,LOC103223608,NC_023660.1
chr19,6020618,6021646,gene-GP1BB,GP1BB,NC_023660.1
chr19,6022074,6030880,gene-SEPT5,SEPT5,NC_023660.1
chr19,6030905,6032284,gene-LOC103223609,LOC103223609,NC_023660.1
chr19,6227881,6230199,gene-CLDN5,CLDN5,NC_023660.1
chr19,6232610,6275743,gene-CDC45,CDC45,NC_023660.1
chr19,6275834,6305940,gene-UFD1L,UFD1L,NC_023660.1
chr19,6307170,6307596,gene-LOC103223004,LOC103223004,NC_023660.1
chr19,6307277,6312609,gene-C19H22orf39,C19H22orf39,NC_023660.1
chr19,6319745,6323955,gene-MRPL40,MRPL40,NC_023660.1
chr19,6324050,6424999,gene-LOC103223006,LOC103223006,NC_023660.1
chr19,6455178,6568930,gene-CLTCL1,CLTCL1,NC_023660.1
chr19,6569627,6572872,gene-SLC25A1,SLC25A1,NC_023660.1
chr19,6598246,6601230,gene-GSC2,GSC2,NC_023660.1
chr19,6604275,6615316,gene-DGCR14,DGCR14,NC_023660.1
chr19,6617030,6618932,gene-TSSK2,TSSK2,NC_023660.1
chr19,6628092,6710070,gene-DGCR2,DGCR2,NC_023660.1
chr19,6734416,6751826,gene-LOC103223017,LOC103223017,NC_023660.1
chr19,6771707,6804331,gene-LOC103223016,LOC103223016,NC_023660.1
chr19,6810238,6821669,gene-LOC103223019,LOC103223019,NC_023660.1
chr19,6832205,6849407,gene-DRICH1,DRICH1,NC_023660.1
chr19,6858875,6867805,gene-ZNF70,ZNF70,NC_023660.1
chr19,6869415,6871366,gene-VPREB3,VPREB3,NC_023660.1
chr19,6878973,6882034,gene-C19H22orf15,C19H22orf15,NC_023660.1
chr19,6882007,6884176,gene-CHCHD10,CHCHD10,NC_023660.1
chr19,6889343,6900563,gene-MMP11,MMP11,NC_023660.1
chr19,6902985,6945111,gene-SMARCB1,SMARCB1,NC_023660.1
chr19,6944291,6949948,gene-DERL3,DERL3,NC_023660.1
chr19,6954917,6992241,gene-SLC2A11,SLC2A11,NC_023660.1
chr19,6994362,7038233,gene-LOC103223030,LOC103223030,NC_023660.1
chr19,7000837,7001700,gene-MIF,MIF,NC_023660.1
chr19,7071963,7073299,gene-LOC103223036,LOC103223036,NC_023660.1
chr19,7077812,7081065,gene-DDT,DDT,NC_023660.1
chr19,7083485,7085150,gene-LOC103223038,LOC103223038,NC_023660.1
chr19,7085772,7090207,gene-LOC103223039,LOC103223039,NC_023660.1
chr19,7095233,7104224,gene-LOC103223040,LOC103223040,NC_023660.1
chr19,7114363,7123650,gene-LOC103223041,LOC103223041,NC_023660.1
chr19,7127370,7289054,gene-CABIN1,CABIN1,NC_023660.1
chr19,7289836,7299518,gene-SUSD2,SUSD2,NC_023660.1
chr19,7324744,7351380,gene-LOC103223059,LOC103223059,NC_023660.1
chr19,7353922,7406392,gene-GGT1,GGT1,NC_023660.1
chr19,7387320,7547322,gene-LRRC75B,LRRC75B,NC_023660.1
chr19,7389009,7411229,gene-LOC103223055,LOC103223055,NC_023660.1
chr19,7417829,7422968,gene-LOC103223054,LOC103223054,NC_023660.1
chr19,7434224,7441160,gene-LOC103223053,LOC103223053,NC_023660.1
chr19,7447570,7455676,gene-LOC103223052,LOC103223052,NC_023660.1
chr19,7460059,7462491,gene-LOC103223051,LOC103223051,NC_023660.1
chr19,7487437,7488650,gene-LOC103223049,LOC103223049,NC_023660.1
chr19,7488821,7539961,gene-LOC103223048,LOC103223048,NC_023660.1
chr19,7560946,7577338,gene-SNRPD3,SNRPD3,NC_023660.1
chr19,7578125,7589196,gene-GUCD1,GUCD1,NC_023660.1
chr19,7605999,7639339,gene-UPB1,UPB1,NC_023660.1
chr19,7691678,7706781,gene-ADORA2A,ADORA2A,NC_023660.1
chr19,7700976,7710669,gene-LOC103223614,LOC103223614,NC_023660.1
chr19,7716838,7723307,gene-LOC103223065,LOC103223065,NC_023660.1
chr19,7760229,7797038,gene-LOC103223066,LOC103223066,NC_023660.1
chr19,7802855,7813992,gene-LOC103223068,LOC103223068,NC_023660.1
chr19,7819724,7827650,gene-LOC103223070,LOC103223070,NC_023660.1
chr19,7826068,7866064,gene-PIWIL3,PIWIL3,NC_023660.1
chr19,7906444,8024484,gene-SGSM1,SGSM1,NC_023660.1
chr19,8031900,8043244,gene-TMEM211,TMEM211,NC_023660.1
chr19,8048629,8291211,gene-KIAA1671,KIAA1671,NC_023660.1
chr19,8203343,8212855,gene-LOC103223074,LOC103223074,NC_023660.1
chr19,8298700,8306669,gene-CRYBB3,CRYBB3,NC_023660.1
chr19,8318486,8331632,gene-CRYBB2,CRYBB2,NC_023660.1
chr19,8436773,8438492,gene-LOC103223078,LOC103223078,NC_023660.1
chr19,8438543,8601652,gene-ADRBK2,ADRBK2,NC_023660.1
chr19,8444344,8445658,gene-LOC103223080,LOC103223080,NC_023660.1
chr19,8604566,8606603,gene-LOC103223081,LOC103223081,NC_023660.1
chr19,8622498,8926818,gene-MYO18B,MYO18B,NC_023660.1
chr19,9061609,9064336,gene-LOC103223087,LOC103223087,NC_023660.1
chr19,9069476,9284540,gene-SEZ6L,SEZ6L,NC_023660.1
chr19,9333853,9348047,gene-ASPHD2,ASPHD2,NC_023660.1
chr19,9356868,9387847,gene-HPS4,HPS4,NC_023660.1
chr19,9387861,9396219,gene-SRRD,SRRD,NC_023660.1
chr19,9396221,9416478,gene-TFIP11,TFIP11,NC_023660.1
chr19,9427529,9490992,gene-TPST2,TPST2,NC_023660.1
chr19,9491105,9528986,gene-CRYBA4,CRYBA4,NC_023660.1
chr19,9500341,9517178,gene-CRYBB1,CRYBB1,NC_023660.1
chr19,9543131,9548872,gene-LOC103223097,LOC103223097,NC_023660.1
chr19,9554926,9563606,gene-LOC103223096,LOC103223096,NC_023660.1
chr19,9564256,9566660,gene-LOC103223099,LOC103223099,NC_023660.1
chr19,9630879,9641330,gene-LOC103223101,LOC103223101,NC_023660.1
chr19,10058472,10061028,gene-LOC103223102,LOC103223102,NC_023660.1
chr19,10081718,10083456,gene-LOC103223103,LOC103223103,NC_023660.1
chr19,10105980,10106485,gene-LOC103223104,LOC103223104,NC_023660.1
chr19,10130304,10134005,gene-LOC103223105,LOC103223105,NC_023660.1
chr19,10172012,10172780,gene-LOC103223106,LOC103223106,NC_023660.1
chr19,10192005,10213511,gene-LOC103223108,LOC103223108,NC_023660.1
chr19,10202644,10203783,gene-LOC103223107,LOC103223107,NC_023660.1
chr19,10234606,10256127,gene-LOC103223109,LOC103223109,NC_023660.1
chr19,10652940,10706989,gene-MN1,MN1,NC_023660.1
chr19,10708175,10711250,gene-LOC103223112,LOC103223112,NC_023660.1
chr19,10754298,10759109,gene-LOC103223120,LOC103223120,NC_023660.1
chr19,10758359,10826821,gene-PITPNB,PITPNB,NC_023660.1
chr19,10826906,10891624,gene-LOC103223117,LOC103223117,NC_023660.1
chr19,10883566,11559332,gene-TTC28,TTC28,NC_023660.1
chr19,10906043,10907165,gene-LOC103223113,LOC103223113,NC_023660.1
chr19,11567529,11621180,gene-CHEK2,CHEK2,NC_023660.1
chr19,11621205,11639750,gene-HSCB,HSCB,NC_023660.1
chr19,11650223,11665354,gene-CCDC117,CCDC117,NC_023660.1
chr19,11670605,11677168,gene-XBP1,XBP1,NC_023660.1
chr19,11754263,11928158,gene-ZNRF3,ZNRF3,NC_023660.1
chr19,11928984,11933733,gene-C19H22orf31,C19H22orf31,NC_023660.1
chr19,11943787,12056706,gene-KREMEN1,KREMEN1,NC_023660.1
chr19,12064411,12130238,gene-EMID1,EMID1,NC_023660.1
chr19,12130500,12138210,gene-RHBDD3,RHBDD3,NC_023660.1
chr19,12138279,12169771,gene-EWSR1,EWSR1,NC_023660.1
chr19,12175207,12181295,gene-GAS2L1,GAS2L1,NC_023660.1
chr19,12181440,12184239,gene-RASL10A,RASL10A,NC_023660.1
chr19,12195981,12259289,gene-AP1B1,AP1B1,NC_023660.1
chr19,12261455,12271455,gene-LOC103223138,LOC103223138,NC_023660.1
chr19,12312974,12316146,gene-RFPL1,RFPL1,NC_023660.1
chr19,12357982,12375449,gene-NEFH,NEFH,NC_023660.1
chr19,12386742,12427980,gene-THOC5,THOC5,NC_023660.1
chr19,12429036,12454532,gene-NIPSNAP1,NIPSNAP1,NC_023660.1
chr19,12474479,12572144,gene-NF2,NF2,NC_023660.1
chr19,12552762,12554565,gene-LOC103223142,LOC103223142,NC_023660.1
chr19,12601696,12613246,gene-CABP7,CABP7,NC_023660.1
chr19,12612360,12643906,gene-ZMAT5,ZMAT5,NC_023660.1
chr19,12644211,12647094,gene-LOC103223148,LOC103223148,NC_023660.1
chr19,12673642,12725268,gene-ASCC2,ASCC2,NC_023660.1
chr19,12772193,12917177,gene-MTMR3,MTMR3,NC_023660.1
chr19,12895337,12964991,gene-LOC103223152,LOC103223152,NC_023660.1
chr19,12965088,13057576,gene-HORMAD2,HORMAD2,NC_023660.1
chr19,13064604,13091755,gene-LOC103223155,LOC103223155,NC_023660.1
chr19,13121261,13127663,gene-LIF,LIF,NC_023660.1
chr19,13142652,13147548,gene-OSM,OSM,NC_023660.1
chr19,13165945,13172734,gene-GATSL3,GATSL3,NC_023660.1
chr19,13172847,13207979,gene-TBC1D10A,TBC1D10A,NC_023660.1
chr19,13213059,13237200,gene-SF3A1,SF3A1,NC_023660.1
chr19,13237213,13256200,gene-CCDC157,CCDC157,NC_023660.1
chr19,13258187,13266470,gene-RNF215,RNF215,NC_023660.1
chr19,13276712,13302737,gene-SEC14L2,SEC14L2,NC_023660.1
chr19,13305752,13309158,gene-MTFP1,MTFP1,NC_023660.1
chr19,13343715,13356774,gene-SEC14L3,SEC14L3,NC_023660.1
chr19,13370592,13387854,gene-SEC14L4,SEC14L4,NC_023660.1
chr19,13399213,13422255,gene-LOC103223616,LOC103223616,NC_023660.1
chr19,13431245,13451189,gene-GAL3ST1,GAL3ST1,NC_023660.1
chr19,13453184,13469115,gene-PES1,PES1,NC_023660.1
chr19,13489849,13511360,gene-TCN2,TCN2,NC_023660.1
chr19,13516718,13529361,gene-SLC35E4,SLC35E4,NC_023660.1
chr19,13542987,13549157,gene-DUSP18,DUSP18,NC_023660.1
chr19,13576331,13817628,gene-OSBP2,OSBP2,NC_023660.1
chr19,13817597,13859986,gene-MORC2,MORC2,NC_023660.1
chr19,13863761,13868711,gene-LOC103223177,LOC103223177,NC_023660.1
chr19,13972812,13996124,gene-SMTN,SMTN,NC_023660.1
chr19,13996307,13999083,gene-LOC103223180,LOC103223180,NC_023660.1
chr19,14000867,14024744,gene-INPP5J,INPP5J,NC_023660.1
chr19,14025373,14033214,gene-PLA2G3,PLA2G3,NC_023660.1
chr19,14050271,14095819,gene-RNF185,RNF185,NC_023660.1
chr19,14098814,14100120,gene-LOC103223184,LOC103223184,NC_023660.1
chr19,14101051,14168210,gene-LIMK2,LIMK2,NC_023660.1
chr19,14169738,14183329,gene-PIK3IP1,PIK3IP1,NC_023660.1
chr19,14217010,14237717,gene-PATZ1,PATZ1,NC_023660.1
chr19,14287537,14322216,gene-DRG1,DRG1,NC_023660.1
chr19,14326516,14389340,gene-EIF4ENIF1,EIF4ENIF1,NC_023660.1
chr19,14387781,14500209,gene-SFI1,SFI1,NC_023660.1
chr19,14500156,14544893,gene-PISD,PISD,NC_023660.1
chr19,14563009,14632705,gene-PRR14L,PRR14L,NC_023660.1
chr19,14634836,14798050,gene-DEPDC5,DEPDC5,NC_023660.1
chr19,14815602,14821401,gene-C19H22orf24,C19H22orf24,NC_023660.1
chr19,14825963,14839668,gene-YWHAH,YWHAH,NC_023660.1
chr19,14826882,14829818,gene-LOC103223200,LOC103223200,NC_023660.1
chr19,14839470,14851671,gene-LOC103223199,LOC103223199,NC_023660.1
chr19,14852653,14922090,gene-LOC103223198,LOC103223198,NC_023660.1
chr19,14924954,14999369,gene-SLC5A1,SLC5A1,NC_023660.1
chr19,15018290,15020043,gene-LOC103223204,LOC103223204,NC_023660.1
chr19,15032025,15035242,gene-LOC103223205,LOC103223205,NC_023660.1
chr19,15035714,15036708,gene-LOC103223619,LOC103223619,NC_023660.1
chr19,15043810,15080535,gene-SLC5A4,SLC5A4,NC_023660.1
chr19,15098548,15107453,gene-LOC103223207,LOC103223207,NC_023660.1
chr19,15131275,15133793,gene-LOC103223208,LOC103223208,NC_023660.1
chr19,15140898,15145443,gene-LOC103223209,LOC103223209,NC_023660.1
chr19,15177451,15178141,gene-LOC103223621,LOC103223621,NC_023660.1
chr19,15192063,15193269,gene-LOC103223211,LOC103223211,NC_023660.1
chr19,15194206,15197774,gene-LOC103223210,LOC103223210,NC_023660.1
chr19,15216939,15243259,gene-RTCB,RTCB,NC_023660.1
chr19,15244809,15287890,gene-BPIFC,BPIFC,NC_023660.1
chr19,15300135,15324256,gene-FBXO7,FBXO7,NC_023660.1
chr19,15326041,15328867,gene-LOC103223219,LOC103223219,NC_023660.1
chr19,15330179,15821965,gene-SYN3,SYN3,NC_023660.1
chr19,15349092,15359920,gene-LOC103223217,LOC103223217,NC_023660.1
chr19,15621609,15684118,gene-TIMP3,TIMP3,NC_023660.1
chr19,15966995,15968591,gene-LOC103223220,LOC103223220,NC_023660.1
chr19,16080482,16704968,gene-LARGE,LARGE,NC_023660.1
chr19,16705080,16707840,gene-LOC103223222,LOC103223222,NC_023660.1
chr19,17762134,17764395,gene-LOC103223225,LOC103223225,NC_023660.1
chr19,17827274,17850296,gene-ISX,ISX,NC_023660.1
chr19,18020514,18058769,gene-HMGXB4,HMGXB4,NC_023660.1
chr19,18062890,18110306,gene-TOM1,TOM1,NC_023660.1
chr19,18144466,18157944,gene-HMOX1,HMOX1,NC_023660.1
chr19,18164743,18189223,gene-MCM5,MCM5,NC_023660.1
chr19,18261708,18270589,gene-LOC103223623,LOC103223623,NC_023660.1
chr19,18301361,18315431,gene-RASD2,RASD2,NC_023660.1
chr19,18369234,18385922,gene-MB,MB,NC_023660.1
chr19,18406771,18431437,gene-APOL6,APOL6,NC_023660.1
chr19,18471239,18492845,gene-APOL5,APOL5,NC_023660.1
chr19,18507184,18801535,gene-RBFOX2,RBFOX2,NC_023660.1
chr19,18788618,18797275,gene-LOC103223237,LOC103223237,NC_023660.1
chr19,18907967,18917968,gene-APOL4,APOL4,NC_023660.1
chr19,18945972,18956039,gene-APOL2,APOL2,NC_023660.1
chr19,18959116,18970193,gene-LOC103223245,LOC103223245,NC_023660.1
chr19,18985709,19093304,gene-MYH9,MYH9,NC_023660.1
chr19,19168693,19185898,gene-TXN2,TXN2,NC_023660.1
chr19,19186028,19208039,gene-LOC103223250,LOC103223250,NC_023660.1
chr19,19198526,19219402,gene-FOXRED2,FOXRED2,NC_023660.1
chr19,19220542,19238534,gene-EIF3D,EIF3D,NC_023660.1
chr19,19259310,19266130,gene-LOC103223252,LOC103223252,NC_023660.1
chr19,19263950,19406952,gene-CACNG2,CACNG2,NC_023660.1
chr19,19462127,19481045,gene-IFT27,IFT27,NC_023660.1
chr19,19501100,19520031,gene-PVALB,PVALB,NC_023660.1
chr19,19560047,19579342,gene-NCF4,NCF4,NC_023660.1
chr19,19614719,19642546,gene-CSF2RB,CSF2RB,NC_023660.1
chr19,19668074,19670958,gene-LOC103223259,LOC103223259,NC_023660.1
chr19,19693013,19714116,gene-TEX33,TEX33,NC_023660.1
chr19,19716295,19724712,gene-TST,TST,NC_023660.1
chr19,19719755,19720905,gene-LOC103223261,LOC103223261,NC_023660.1
chr19,19724780,19735503,gene-MPST,MPST,NC_023660.1
chr19,19740776,19743492,gene-LOC103223264,LOC103223264,NC_023660.1
chr19,19757249,19769252,gene-KCTD17,KCTD17,NC_023660.1
chr19,19771303,19811751,gene-TMPRSS6,TMPRSS6,NC_023660.1
chr19,19786277,19787802,gene-LOC103223266,LOC103223266,NC_023660.1
chr19,19830919,19853534,gene-IL2RB,IL2RB,NC_023660.1
chr19,19883376,19892321,gene-C1QTNF6,C1QTNF6,NC_023660.1
chr19,19902279,19903746,gene-LOC103223269,LOC103223269,NC_023660.1
chr19,19903437,19905086,gene-LOC103223626,LOC103223626,NC_023660.1
chr19,19908562,19916787,gene-SSTR3,SSTR3,NC_023660.1
chr19,19930799,19949381,gene-RAC2,RAC2,NC_023660.1
chr19,19989081,20021545,gene-CYTH4,CYTH4,NC_023660.1
chr19,20058768,20060043,gene-LOC103223275,LOC103223275,NC_023660.1
chr19,20074895,20135266,gene-ELFN2,ELFN2,NC_023660.1
chr19,20082745,20127837,gene-LOC103223277,LOC103223277,NC_023660.1
chr19,20082878,20085119,gene-LOC103223276,LOC103223276,NC_023660.1
chr19,20177108,20195406,gene-MFNG,MFNG,NC_023660.1
chr19,20198093,20227523,gene-CARD10,CARD10,NC_023660.1
chr19,20263588,20271290,gene-LOC103223628,LOC103223628,NC_023660.1
chr19,20264361,20274438,gene-CDC42EP1,CDC42EP1,NC_023660.1
chr19,20275277,20287978,gene-LGALS2,LGALS2,NC_023660.1
chr19,20305664,20306989,gene-LOC103223286,LOC103223286,NC_023660.1
chr19,20307312,20334656,gene-GGA1,GGA1,NC_023660.1
chr19,20329637,20331018,gene-LOC103223284,LOC103223284,NC_023660.1
chr19,20340535,20357426,gene-SH3BP1,SH3BP1,NC_023660.1
chr19,20360054,20368253,gene-PDXP,PDXP,NC_023660.1
chr19,20379144,20383303,gene-LGALS1,LGALS1,NC_023660.1
chr19,20386709,20395325,gene-NOL12,NOL12,NC_023660.1
chr19,20412601,20435607,gene-LOC103223291,LOC103223291,NC_023660.1
chr19,20441751,20447129,gene-LOC103223290,LOC103223290,NC_023660.1
chr19,20447340,20476669,gene-LOC103223289,LOC103223289,NC_023660.1
chr19,20464551,20472387,gene-LOC103223587,LOC103223587,NC_023660.1
chr19,20505629,20507973,gene-LOC103223292,LOC103223292,NC_023660.1
chr19,20508082,20516911,gene-GCAT,GCAT,NC_023660.1
chr19,20522267,20525832,gene-GALR3,GALR3,NC_023660.1
chr19,20536145,20551114,gene-ANKRD54,ANKRD54,NC_023660.1
chr19,20555632,20594335,gene-EIF3L,EIF3L,NC_023660.1
chr19,20611226,20645344,gene-MICALL1,MICALL1,NC_023660.1
chr19,20646735,20654434,gene-C19H22orf23,C19H22orf23,NC_023660.1
chr19,20654464,20668267,gene-POLR2F,POLR2F,NC_023660.1
chr19,20673053,20685506,gene-SOX10,SOX10,NC_023660.1
chr19,20687240,20744503,gene-LOC103223301,LOC103223301,NC_023660.1
chr19,20758199,20778210,gene-PICK1,PICK1,NC_023660.1
chr19,20780596,20785845,gene-SLC16A8,SLC16A8,NC_023660.1
chr19,20784422,20787305,gene-LOC103223306,LOC103223306,NC_023660.1
chr19,20787682,20818465,gene-BAIAP2L2,BAIAP2L2,NC_023660.1
chr19,20818575,20884243,gene-PLA2G6,PLA2G6,NC_023660.1
chr19,20914271,20927032,gene-MAFF,MAFF,NC_023660.1
chr19,20929575,20982882,gene-TMEM184B,TMEM184B,NC_023660.1
chr19,20992927,21025866,gene-CSNK1E,CSNK1E,NC_023660.1
chr19,21085857,21114961,gene-KCNJ4,KCNJ4,NC_023660.1
chr19,21128357,21139606,gene-KDELR3,KDELR3,NC_023660.1
chr19,21145576,21167091,gene-DDX17,DDX17,NC_023660.1
chr19,21179495,21230078,gene-DMC1,DMC1,NC_023660.1
chr19,21246949,21318113,gene-FAM227A,FAM227A,NC_023660.1
chr19,21318124,21335973,gene-CBY1,CBY1,NC_023660.1
chr19,21344846,21347709,gene-TOMM22,TOMM22,NC_023660.1
chr19,21348764,21366491,gene-JOSD1,JOSD1,NC_023660.1
chr19,21370754,21399208,gene-GTPBP1,GTPBP1,NC_023660.1
chr19,21401730,21423059,gene-SUN2,SUN2,NC_023660.1
chr19,21445817,21462025,gene-DNAL4,DNAL4,NC_023660.1
chr19,21481245,21507680,gene-NPTXR,NPTXR,NC_023660.1
chr19,21525609,21536406,gene-CBX6,CBX6,NC_023660.1
chr19,21606278,21695429,gene-LOC103223331,LOC103223331,NC_023660.1
chr19,21657588,21662061,gene-APOBEC3C,APOBEC3C,NC_023660.1
chr19,21680110,21684537,gene-LOC103223330,LOC103223330,NC_023660.1
chr19,21717867,21732276,gene-APOBEC3G,APOBEC3G,NC_023660.1
chr19,21734362,21749148,gene-APOBEC3H,APOBEC3H,NC_023660.1
chr19,21776618,21798525,gene-CBX7,CBX7,NC_023660.1
chr19,21865792,21888068,gene-PDGFB,PDGFB,NC_023660.1
chr19,21924110,21957453,gene-SYNGR1,SYNGR1,NC_023660.1
chr19,21971362,22004289,gene-TAB1,TAB1,NC_023660.1
chr19,22019351,22065551,gene-MGAT3,MGAT3,NC_023660.1
chr19,22072217,22087577,gene-MIEF1,MIEF1,NC_023660.1
chr19,22092046,22094184,gene-ATF4,ATF4,NC_023660.1
chr19,22099664,22104311,gene-RPS19BP1,RPS19BP1,NC_023660.1
chr19,22129795,22264485,gene-CACNA1I,CACNA1I,NC_023660.1
chr19,22322458,22472341,gene-ENTHD1,ENTHD1,NC_023660.1
chr19,22478744,22548829,gene-GRAP2,GRAP2,NC_023660.1
chr19,22572387,22606348,gene-FAM83F,FAM83F,NC_023660.1
chr19,22780465,22783336,gene-LOC103223354,LOC103223354,NC_023660.1
chr19,22823447,22907942,gene-TNRC6B,TNRC6B,NC_023660.1
chr19,22920971,22940468,gene-ADSL,ADSL,NC_023660.1
chr19,22943787,22979899,gene-SGSM3,SGSM3,NC_023660.1
chr19,22980071,23197199,gene-MKL1,MKL1,NC_023660.1
chr19,23240509,23245553,gene-MCHR1,MCHR1,NC_023660.1
chr19,23245584,23247339,gene-LOC103223360,LOC103223360,NC_023660.1
chr19,23248988,23249719,gene-LOC103223635,LOC103223635,NC_023660.1
chr19,23323925,23368368,gene-SLC25A17,SLC25A17,NC_023660.1
chr19,23373970,23413054,gene-ST13,ST13,NC_023660.1
chr19,23406249,23407805,gene-DNAJB7,DNAJB7,NC_023660.1
chr19,23413111,23473293,gene-XPNPEP3,XPNPEP3,NC_023660.1
chr19,23500361,23521676,gene-RBX1,RBX1,NC_023660.1
chr19,23634132,23726095,gene-EP300,EP300,NC_023660.1
chr19,23740646,23744235,gene-LOC103223372,LOC103223372,NC_023660.1
chr19,23749894,23774749,gene-L3MBTL2,L3MBTL2,NC_023660.1
chr19,23765301,23766154,gene-LOC103223374,LOC103223374,NC_023660.1
chr19,23772516,23785210,gene-CHADL,CHADL,NC_023660.1
chr19,23789839,23829653,gene-RANGAP1,RANGAP1,NC_023660.1
chr19,23840088,23902575,gene-ZC3H7B,ZC3H7B,NC_023660.1
chr19,23840469,23841879,gene-LOC103223636,LOC103223636,NC_023660.1
chr19,23875989,23879211,gene-LOC103223377,LOC103223377,NC_023660.1
chr19,23910015,23939935,gene-TEF,TEF,NC_023660.1
chr19,23911814,23923463,gene-LOC103223588,LOC103223588,NC_023660.1
chr19,23975676,23985701,gene-TOB2,TOB2,NC_023660.1
chr19,23998277,24008504,gene-PHF5A,PHF5A,NC_023660.1
chr19,24008602,24068346,gene-ACO2,ACO2,NC_023660.1
chr19,24008709,24009742,gene-LOC103223382,LOC103223382,NC_023660.1
chr19,24068205,24082648,gene-POLR3H,POLR3H,NC_023660.1
chr19,24102231,24117242,gene-CSDC2,CSDC2,NC_023660.1
chr19,24115717,24128869,gene-PMM1,PMM1,NC_023660.1
chr19,24135266,24160391,gene-DESI1,DESI1,NC_023660.1
chr19,24160459,24204237,gene-XRCC6,XRCC6,NC_023660.1
chr19,24209356,24223431,gene-NHP2L1,NHP2L1,NC_023660.1
chr19,24224174,24232019,gene-C19H22orf46,C19H22orf46,NC_023660.1
chr19,24233516,24331176,gene-MEI1,MEI1,NC_023660.1
chr19,24234150,24281430,gene-LOC103223394,LOC103223394,NC_023660.1
chr19,24328260,24332224,gene-LOC103223393,LOC103223393,NC_023660.1
chr19,24332293,24358056,gene-CCDC134,CCDC134,NC_023660.1
chr19,24364725,24439851,gene-SREBF2,SREBF2,NC_023660.1
chr19,24441962,24447204,gene-SHISA8,SHISA8,NC_023660.1
chr19,24457381,24459438,gene-TNFRSF13C,TNFRSF13C,NC_023660.1
chr19,24471420,24481271,gene-CENPM,CENPM,NC_023660.1
chr19,24503235,24532092,gene-SEPT3,SEPT3,NC_023660.1
chr19,24532812,24533597,gene-LOC103223404,LOC103223404,NC_023660.1
chr19,24533727,24573482,gene-WBP2NL,WBP2NL,NC_023660.1
chr19,24589133,24607753,gene-NAGA,NAGA,NC_023660.1
chr19,24608631,24616343,gene-FAM109B,FAM109B,NC_023660.1
chr19,24616590,24620294,gene-SMDT1,SMDT1,NC_023660.1
chr19,24622172,24630977,gene-NDUFA6,NDUFA6,NC_023660.1
chr19,24631012,24669433,gene-LOC103223413,LOC103223413,NC_023660.1
chr19,24667207,24672580,gene-LOC103223412,LOC103223412,NC_023660.1
